chiave,timestamp,nome_via,direzione,conteggio_veicoli,score_ensemble,score_b1_norm,score_b2_norm,score_b3_norm,tipo_giorno,ora,temperature_2m,precipitation,accuratezza
104,2024-04-02 08:00:00,VIA CRISTOFORO COLOMBO,N,1498.0,0.9962475300197599,0.9946610427116583,0.9511513907888737,0.9962475300197599,feriale,8,12.1,0.0,100.0
208,2024-04-02 09:00:00,VIA FILIPPO BEROALDO,E,321.0,0.9979828494705376,0.9970360237118103,0.3991709732988803,0.9979828494705376,feriale,9,13.4,0.0,100.0
208,2024-04-02 10:00:00,VIA FILIPPO BEROALDO,E,289.0,0.997181689213153,0.997181689213153,0.1539051020925166,0.9950822060090186,feriale,10,15.0,0.0,100.0
208,2024-04-02 11:00:00,VIA FILIPPO BEROALDO,E,309.0,0.9985528449105741,0.9985528449105741,0.015861706439681815,0.9978783503065308,feriale,11,16.5,0.0,100.0
104,2024-04-02 11:00:00,VIA CRISTOFORO COLOMBO,N,589.0,0.9982298474945533,0.5314289152353447,0.9463665957339008,0.9982298474945533,feriale,11,16.5,0.0,100.0
208,2024-04-02 12:00:00,VIA FILIPPO BEROALDO,E,298.0,0.9983280133758929,0.9983280133758929,0.04051084257992603,0.9959878654304098,feriale,12,18.0,0.0,100.0
208,2024-04-02 13:00:00,VIA FILIPPO BEROALDO,E,306.0,0.9984515123879009,0.9984515123879009,0.050333763996554697,0.998416679333232,feriale,13,18.6,0.0,100.0
208,2024-04-02 14:00:00,VIA FILIPPO BEROALDO,E,319.0,0.9985560115519075,0.9985560115519075,0.08655064092820591,0.9982836803972235,feriale,14,19.1,0.0,100.0
208,2024-04-02 15:00:00,VIA FILIPPO BEROALDO,E,315.0,0.9984895120839034,0.9984895120839034,0.2250721994224046,0.9960606981810812,feriale,15,19.4,0.0,100.0
273,2024-04-05 07:00:00,VIA S.MAMOLO,N,321.0,0.9973938541824999,0.07417540659674722,0.09170909966053604,0.9973938541824999,feriale,7,9.9,0.0,100.0
275,2024-04-05 18:00:00,VIA D'AZEGLIO,S,329.0,0.9961018645184172,0.9868172721284897,0.044763641890864875,0.9961018645184172,feriale,18,19.7,0.0,100.0
230,2024-04-06 07:00:00,VIA GIUSEPPE DOZZA,SE,420.0,0.9972988549424938,0.7163449359071794,0.7943741450068399,0.9972988549424938,weekend,7,10.1,0.0,100.0
273,2024-04-08 07:00:00,VIA S.MAMOLO,N,355.0,0.9998258347266555,0.6602035517049197,0.08143651517454527,0.9998258347266555,feriale,7,12.8,0.0,100.0
261,2024-04-08 07:00:00,VIA GIUSEPPE MEZZOFANTI,O,579.0,0.9996643360186452,0.2861313776156457,0.12794814308152203,0.9996643360186452,feriale,7,12.8,0.0,100.0
232,2024-04-08 07:00:00,VIA ALBERTO DALLOLIO,S,287.0,0.9993825049399605,0.5603308506865279,0.058586031311749505,0.9993825049399605,feriale,7,12.8,0.0,100.0
208,2024-04-08 07:00:00,VIA FILIPPO BEROALDO,E,186.0,0.9990373410346051,0.6999765668541318,0.12945546435628516,0.9990373410346051,feriale,7,12.8,0.0,100.0
240,2024-04-08 07:00:00,VIA PARISIO,O,298.0,0.9988030095759234,0.4233546131630947,0.05733204134366925,0.9988030095759234,feriale,7,12.8,0.0,100.0
255,2024-04-08 07:00:00,VIA PO,N,720.0,0.9986731772812484,0.19850724527537114,0.33488182094543245,0.9986731772812484,feriale,7,12.8,0.0,100.0
276,2024-04-08 07:00:00,PIAZZA DI PORTA S.MAMOLO,NO,151.0,0.9986066778132442,0.5342788924355272,0.060011019911840706,0.9986066778132442,feriale,7,12.8,0.0,100.0
20,2024-04-08 07:00:00,VIA S.STEFANO,SE,226.0,0.9984895120839034,0.571426761919238,0.06035618381719613,0.9984895120839034,feriale,7,12.8,0.0,100.0
230,2024-04-08 07:00:00,VIA GIUSEPPE DOZZA,SE,471.0,0.9982995136038911,0.1997010690581142,0.234078127374981,0.9982995136038911,feriale,7,12.8,0.0,100.0
228,2024-04-08 07:00:00,VIA GIUSEPPE DOZZA,NO,632.0,0.9980715154278765,0.8868875715660941,0.27650162132036277,0.9980715154278765,feriale,7,12.8,0.0,100.0
275,2024-04-08 07:00:00,VIA D'AZEGLIO,S,180.0,0.9980525155798754,0.15823706743679383,0.06759195926432589,0.9980525155798754,feriale,7,12.8,0.0,100.0
104,2024-04-08 07:00:00,VIA CRISTOFORO COLOMBO,N,788.0,0.9979353498505346,0.6224223539545017,0.25868609717788926,0.9979353498505346,feriale,7,12.8,0.0,100.0
103,2024-04-08 07:00:00,VIA CRISTOFORO COLOMBO,S,0.0,0.9971151897451487,0.027779361098444547,0.34498340679941225,0.9971151897451487,feriale,7,12.8,0.0,100.0
326,2024-04-08 08:00:00,VIALE GIAN BATTISTA ERCOLANI,N,107.0,0.9974793534985054,0.5165615341743933,0.22904000101332522,0.9974793534985054,feriale,8,14.4,0.0,100.0
237,2024-04-08 08:00:00,VIA PIETRO ALBERTONI,S,122.0,0.9966940264477884,0.06352282515073213,0.18017555859553125,0.9966940264477884,feriale,8,14.4,0.0,100.0
237,2024-04-08 09:00:00,VIA PIETRO ALBERTONI,S,178.0,0.9975395196838426,0.6137299234939454,0.29221766225870194,0.9975395196838426,feriale,9,17.7,0.0,100.0
237,2024-04-08 10:00:00,VIA PIETRO ALBERTONI,S,211.0,0.9973970208238334,0.24936983837462634,0.3163253027309115,0.9973970208238334,feriale,10,19.2,0.0,100.0
237,2024-04-08 12:00:00,VIA PIETRO ALBERTONI,S,282.0,0.9993223387546233,0.9826943051122258,0.2572991082738005,0.9993223387546233,feriale,12,21.8,0.0,100.0
255,2024-04-08 14:00:00,VIA PO,N,695.0,0.9975205198358413,0.900811293509652,0.6609033794396312,0.9975205198358413,feriale,14,23.4,0.0,100.0
275,2024-04-08 16:00:00,VIA D'AZEGLIO,S,296.0,0.9982171809292192,0.885871079698029,0.1990930739220753,0.9982171809292192,feriale,16,23.8,0.0,100.0
208,2024-04-09 09:00:00,VIA FILIPPO BEROALDO,E,183.0,0.9978213507625272,0.08453665704007701,0.10083219334245326,0.9978213507625272,feriale,9,14.9,0.0,100.0
255,2024-04-11 15:00:00,VIA PO,N,684.0,0.9986415108679131,0.812287835030653,0.6638040229011501,0.9986415108679131,feriale,15,18.5,0.0,100.0
103,2024-04-15 07:00:00,VIA CRISTOFORO COLOMBO,S,0.0,0.9971151897451487,0.027779361098444547,0.8377286315042813,0.9971151897451487,feriale,7,16.7,0.0,100.0
273,2024-04-19 08:00:00,VIA S.MAMOLO,N,470.0,0.9967288595024573,0.9967288595024573,0.5392473526878452,0.2764541217003597,feriale,8,7.3,0.0,100.0
273,2024-04-20 19:00:00,VIA S.MAMOLO,N,206.0,0.997932183209201,0.997932183209201,0.707161676039925,0.7937724831534682,weekend,19,13.4,0.0,100.0
103,2024-04-22 07:00:00,VIA CRISTOFORO COLOMBO,S,0.0,0.9974746035365051,0.027779361098444547,0.8684925520595835,0.9974746035365051,feriale,7,6.8,1.2,100.0
255,2024-04-24 17:00:00,VIA PO,N,790.0,0.9983850129198967,0.646640826873385,0.8466680599888534,0.9983850129198967,feriale,17,11.7,0.0,91.0
157,2024-04-24 20:00:00,VIA FRANCESCO ZANARDI,SE,377.0,0.9986605107159142,0.9875835993312053,0.06135050919592643,0.9986605107159142,feriale,20,10.2,0.0,100.0
261,2024-04-25 07:00:00,VIA GIUSEPPE MEZZOFANTI,O,78.0,0.9997846683893196,0.9997846683893196,0.7582301008258601,0.9936730506155951,festivo,7,4.8,0.0,100.0
255,2024-04-25 07:00:00,VIA PO,N,136.0,0.9994395044839641,0.9994395044839641,0.8894367178395907,0.807927369914374,festivo,7,4.8,0.0,100.0
240,2024-04-25 07:00:00,VIA PARISIO,O,42.0,0.9991323402746112,0.9991323402746112,0.21115797740284745,0.9976883518265187,festivo,7,4.8,0.0,100.0
232,2024-04-25 07:00:00,VIA ALBERTO DALLOLIO,S,40.0,0.999119673709277,0.999119673709277,0.16064054820894766,0.997891016871865,festivo,7,4.8,0.0,100.0
157,2024-04-25 07:00:00,VIA FRANCESCO ZANARDI,SE,127.0,0.9990151745452703,0.9949333738663424,0.30731620813700156,0.9990151745452703,festivo,7,4.8,0.0,100.0
228,2024-04-25 07:00:00,VIA GIUSEPPE DOZZA,NO,116.0,0.9989581750012666,0.9989581750012666,0.7866538734356792,0.9921910624715002,festivo,7,4.8,0.0,100.0
